"user_id","company","title","industry","location","description","startdate","enddate"
"3776641430686934448","--","Network Engineer","","","IT network environment","2011-01-01","2013-01-01"
"-7179994838846470302","-","Data management and entry for clinical studies.","","","Providing datamanagement services for clinical studies\, like database and process setup\, data-entry and quality checks. Our team currently consists of Bas Chatel\, Livio Bod and me.","2016-11-01",""
"-6844258124048383363","-","PHD Student","","","","1991-01-01",""
"1180839680115606976","-","PLM Consultant","","","Developer\, Trainer\, Consultant","2008-04-01",""
"-8205281362168233036","-","Lead Fabricator","","","","2016-06-01","2020-02-01"
"-4992036864774472638","-","Praticante Avvocato","","","","2015-11-01","2018-09-01"
"1791049616606858033","...","Maternity Leave","","","","2016-05-01","2018-03-01"
"931608583492825668","--","Education Consultant","","","K12 Teacher Professional Development Webinars for SeeChange Performance Management System","2009-08-01","2013-02-01"
"1283856560885858795","_","_","","","","",""
"3374963259273778973",".","Sprachaufenthalt in NZ und Reisen","","in der Weltgeschichte","","2000-09-01","2001-09-01"
"-1757087329820506565",".",".","","","","2020-01-01",""
"-4131624964446958311","","Qualitätsingenieur","","Munich\, Germany","","2019-10-01",""
"7922464074388091364","-","DevOps Engineer","","","","2019-06-01","2019-10-01"
"-380500695644369200",".",".","","","","2011-12-01","2011-01-01"
"-2425517422476614315","","Freiberufler","","","","",""
"8665887159312686804",".",".","","","","",""
"1774517583865319121","-","Author","","New York\, NY","Oversee publication of children’s books; write content and facilitate copyright processes as well as illustration and graphic design. Communicate effectively with various audiences to promote concepts within book / toy marketplace; retain option of licensing rights in exchange for royalties. Successfully published Sheldon\, The Antioxidant Super Hero of Jaloonsville in ’12\, Harvest Time at Sheldon’s Blueberry Farm in ’13\, The Treasure in Her Smile in ’14 and Curtis’s Sun Dance in ’14 Designed The Blueberry Boy Plush Doll\, Glory Plush Doll\, Curtis Plush Doll and secured reproduction in China. Negotiated directly with president of Beijing Manufacturing Corp.\, Ltd regarding production\, export and delivery. Created pilot script for proposed cartoon series\, The Blueberry Boy. Released Wake Up\, Montana Ned in ’15. Published the third book in The Blueberry Boy Series: The Midnight Blueberry Express in '16. Produced promotional Animation piece for my children’s book that was released in June 2018. Published Sheldon the Magician and His Magical Berry Crown in October of 2019. New super animated series will be launched in 2020.","2010-05-01",""
"-4190788172864042620","","Freelance Consultant","","West Midlands\, United Kingdom","Providing expert advice and practical support to public and voluntary sector organisations. Specialising in developing solutions to rough sleeping and homelessness\, service improvement\, problem solving\, strategy development\, training\, facilitating/brokering partnerships and identifying new business development opportunities.","2016-07-01","2018-07-01"
"-8665722074547887107","-","-","","","","",""
"7840473305387425095","--","Graphic Designer","","","","1994-01-01",""
"-1489890131508986623","~","Career Break","","South / South East Asia","","2009-08-01","2010-08-01"
"-8518506490587134531",".","coach","","","trained at Center For Selfmanagement","2012-01-01",""
"7208611965907396315","-","Information Security Manager","","","","2019-12-01",""
"4301026564675461371",".","Immobilienkauffrau | Büromanagement","","Hamburg\, Germany","","2008-07-01",""
"-693303825476331680","-","Auszeit\, Elternzeit und berufliche Neuorientierung","","Zurich oder Dusseldorf","auf Jobsuche","2017-05-01",""
"8408283089739557097",".","Trademark Secretary","","","","2016-01-01",""
"-1198791861400293330",".....","buyer","","","","",""
"1661648413727667567","-","Retired","","Ivybridge\, United Kingdom","","2020-07-01",""
"-8133593643911329765","---","hockey coach","","","","",""
"-5632272461778402998","-","Looking for interesting possibilities at expert tasks.","","","","2020-03-01",""
"-4548596942403983500","-","Health Management Consultant","","","","2019-01-01","2019-05-01"
"5830561007823117663","≥","diseno","","","","",""
"-721396436499336558","-","UI/UX Designer","","","In Weiterbildung User Experience / User Interface Design","2020-05-01",""
"-7696173809898919689","","E&I Engineer","","Istanbul\, Turkey","Analysing E&I part of 'Invitation to bid' package such as E&I BOQ\, Technical Requisition\, Technical Specifications andDrawings -Preparing BOQ of E&I and ELV Systems\, quoting price of E&I scope\, find out Labor Manhour. Carry out the preparation of price analyzes -Preparing the list of E&I subcontractors\, receiving and following up the offers. Analysing prices","2019-03-01","2019-11-01"
"5233409972402732736","-","-","","","","",""
"-4008481237343997177","-","Retired senior financial services professional","","","Kate has nearly 30 years' experience in financial services\, with a very broad range of experience gained from working in large and mid sized firms of accountants\, banks\, financial planners\, insurance companies and professional bodies\, as well as with compliance consultancies. She is best known as the former Chief Executive Officer of the Institute of Financial Planning (IFP) in the UK. Her most recent professional role has been producing news on compliance and regulatory issues with global coverage since 2002.","2011-01-01",""
"-8968919507639835151","-","Freelance Consultant","","","Help companies for engineering\, production excellence and optimization of production line. High quality low cost production support. Also 3d cad design and modelling.","2009-12-01","2011-05-01"
"-1560634594361325333","---","عاطل عن العمل","","","","",""
"-2374474729613396880",".","Consultant","","illinois","• Provide tax planning and year end individual and corporate filings for a diverse client base. • Developed a product for home use and I have worked with several potential markets for the sale and distribution of this product. • Developed a business plan for this product including production sources\, pricing\, and distribution channels. • My goal for this product is to receive royalties instead of building and running a company.","2009-05-01","2012-10-01"
"9095760901228925750","*","Independent Business Owner","","","","2016-11-01",""
"6778663477418603882","-","-","","","","",""
"1451398859041836433","-","Long Term Substitute Teacher","","","Folk Arts-Cultural Treasures Charter School (FACTs)\, Philadelphia\, PA Sept.-Dec. 2012 & May-June 2013 +Created lesson plans and taught Chinese language and culture to non-native Chinese speakers (K-8 grades) +Modified instruction to satisfy needs of IEP for students with special needs +Collaborated with teachers by serving on both Chinese Language Night and Chinese New Year committees","2012-01-01","2013-01-01"
"2685572852359249465","__","Certified Health Coach","","","","2019-11-01",""
"-3756898692127420942","-","Moved to San Francisco & EAD approved","","","Moved to San Francisco Bay area\, work authorization approved (don't need sponsorship in the future)","2020-10-01",""
"8057356480088620744","...","Delineante","","","Trazado y proyectado de planos","2005-10-01","2006-06-01"
"-6501220896989689582","-","Set Decorator","","","De 5é boog TV serie; adventure\,fantasy\,mysterie","2010-01-01","2010-01-01"
"642522033131954707","/","Schüler","","","","",""
"6226976124570813538","-","Protein Chemist.","","Freelancer","My area of specialization is protein engineering. I have expertise in serpin family of proteins - their recombinant expression (baculovirus system) post site directed mutagenesis\, purification and quantification. To my credit I have first author papers citing serpin research.","",""
"2924010173753346539","-","Designer","","","","",""
"4224197258293142276","_______","GERIATRIC CARE MNGR","","JACKSON HTS ... NY","Personal \, cognizant care of elderly female --- housekeeping -- duties doctor appts .. delegation of tasks at supervisory level","1994-04-01","2007-04-01"
"6181273984157200838","-","Private Tutor","","Kuala Lumpur\, Malaysia","Teaching Maths\, Biology & Science","2008-01-01","2011-01-01"
"-7917988170507416193",".","Wedding Planner","","Medford\, OR","","2017-07-01",""
"-5928498534153772770",".","Consultant immobilier","","","","2020-01-01","2020-12-01"
"5297666841431090395","...","Financeiro","","São Paulo\, Brasil","Responsible for the accounts payable department\, making cash flow\, issuing invoices for services and consumption\, including and withdrawing from borderô\, bank reconciliations\, approval and release of payments at the main banks (Itaú\, Bradesco\, Santander\, Citibank and Banco of Brazil). Analysis and control of daily payments\, provision of annual expenses\, control and checking of treasury\, exchange rate.Control regarding the receipt and payment of IPVA’S\, control of contracts\, write-off of commercial funds\, management of current accounts and resource accounts.Support to accounts receivable\, accounting (sending documents and support for reconciliation of accounting accounts and monthly closing)\, audit (sending documents)\, HR and personnel department. Board support for monthly closing\, negotiation with suppliers\, customers and banks.","",""
"-2638842388497784239","----","---","","","","2018-02-01",""
"4450924191983153850","-","Translator","","","","2006-01-01","2006-02-01"
"-2527229376437998598",".","Fotógrafo autónomo","","Belgrano\, Capital Federal","Me desempeño como fotógrafa freelance\, tengo experiencia en fotografía de shows en vivo\, fotoproducto\, fotografía gastronomía\, lookbooks de moda\, etc. Manejo mis propias redes sociales donde subo el contenido que genero. Se utilizar la publicidad en Facebook e Instagram. Manejo programas de diseño del paquete de Adobe como Lightroom y Photoshop.","2017-01-01",""
"6063362973099310343",".....","..","","","","",""
"6588695056113734976","???","plombier","","","","",""
"-167030876565183285","...","Gerente de negócios","","Jaboatão e Região\, Brasil","","2017-01-01",""
"2155563256271117135","...................","логист","","","","",""
"1823302190276807347","","Pharmacist","","","","",""
"-1393273504020896261","-","-","","-","","2018-01-01",""
"4734772888636471870","-","-","","","","",""
"-2981883402785274704","-","RELEVANT PROFESSIONAL EXPERIENCE","",""," Attended conventions and participated in study clubs in order to strengthen knowledge of dental industry products and services. Utilized consultative selling methods to establish customer needs and identify solutions that influenced purchase decisions.  Collaborated with marketing and other cross-functional partners to identify all available resources needed to execute strategic business plans. Monitored Key Performance Indicators of target activity\, referrals\, and conversion rates in order to meet sales quotas.  Enhanced relationships by utilizing an internal CRM system or Excel spreadsheets to ensure constant communication with existing and potential customers regarding dental products\, as well as report on daily sales prospecting activities.  Communicated effectively with peers and shared industry best practices in order to create a productive environment\, and cultivated professional relationships with contacts within area dental offices to obtain referrals and sales leads.  Provided frequent coaching and leadership to new hires. Coordinated lunch and learns for sales partners and other cross-functional team members to enhance product knowledge and develop skill sets in order to meet collective sales goals.  Delivered professional sales presentations and equipment demonstrations that reflected an understanding of customer/prospect needs. Identified opportunities to up-sell and cross-sell services\, helping to establish value versus competitor services.","2004-01-01",""
